product_id,cluster
11448,16323,8
11449,16324,8
11450,16325,5
11451,16326,8
11452,16327,7
11453,16328,8
11454,16329,8
11455,16331,8
11456,16332,8
11457,16333,8
11458,16336,5
11459,16337,8
11460,16338,8
11461,16340,4
11462,16341,8
11463,16342,8
11464,16344,9
11465,16345,8
11466,16348,8
11467,16350,8
11468,16351,8
11469,16352,8
11470,16353,4
11471,16354,8
11472,16355,9
11473,16360,8
11474,16362,8
11475,16363,4
11476,16364,8
11477,16365,8
11478,16367,3
11479,16368,8
11480,16369,8
11481,16370,8
11482,16371,6
11483,16372,4
11484,16374,8
11485,16375,8
11486,16376,8
11487,16377,3
11488,16379,8
11489,16380,8
11490,16381,3
11491,16382,8
11492,16383,8
11493,16384,8
11494,16385,8
11495,16386,8
11496,16387,10
11497,16388,8
11498,16389,6
11499,16391,4
11500,16392,8
11501,16393,3
11502,16394,8
11503,16395,8
11504,16397,5
11505,16398,8
11506,16399,8
11507,16402,8
11508,16403,8
11509,16404,5
11510,16405,6
11511,16406,4
11512,16408,8
11513,16409,8
11514,16410,3
11515,16411,8
11516,16412,3
11517,16413,8
11518,16415,8
11519,16416,9
11520,16417,4
11521,16418,8
11522,16419,6
11523,16420,1
11524,16421,8
11525,16422,3
11526,16423,6
11527,16424,4
11528,16425,4
11529,16426,8
11530,16428,8
11531,16429,8
11532,16431,8
11533,16432,9
11534,16433,4
11535,16434,4
11536,16435,6
11537,16437,8
11538,16438,4
11539,16439,8
11540,16440,9
11541,16441,8
11542,16442,7
11543,16443,1
11544,16444,8
11545,16445,5
11546,16446,8
11547,16448,4
11548,16450,3
11549,16452,7
11550,16453,8
11551,16456,8
11552,16457,3
11553,16458,6
11554,16459,8
11555,16460,3
11556,16462,8
11557,16463,6
11558,16464,7
11559,16465,8
11560,16466,8
11561,16467,9
11562,16468,5
11563,16469,8
11564,16471,5
11565,16473,4
11566,16474,4
11567,16476,8
11568,16477,8
11569,16478,5
11570,16479,8
11571,16484,8
11572,16485,8
11573,16486,5
11574,16489,8
11575,16490,8
11576,16491,8
11577,16493,7
11578,16494,5
11579,16495,3
11580,16498,8
11581,16499,8
11582,16501,8
11583,16502,6
11584,16503,9
11585,16504,8
11586,16505,8
11587,16506,6
11588,16508,8
11589,16509,4
11590,16512,8
11591,16514,8
11592,16515,8
11593,16516,5
11594,16517,4
11595,16518,8
11596,16522,8
11597,16523,8
11598,16524,8
11599,16525,5
11600,16526,1
11601,16527,6
11602,16528,8
11603,16530,8
11604,16531,4
11605,16532,8
11606,16533,6
11607,16535,6
11608,16536,6
11609,16537,4
11610,16539,8
11611,16541,8
11612,16542,8
11613,16543,9
11614,16544,8
11615,16546,8
11616,16548,6
11617,16549,8
11618,16550,4
11619,16551,8
11620,16552,6
11621,16554,8
11622,16555,4
11623,16556,4
11624,16563,8
11625,16564,8
11626,16565,5
11627,16566,6
11628,16567,4
11629,16568,9
11630,16569,9
11631,16570,11
11632,16572,5
11633,16573,11
11634,16574,4
11635,16575,1
11636,16577,7
11637,16578,8
11638,16580,6
11639,16583,5
11640,16584,7
11641,16585,4
11642,16586,8
11643,16588,4
11644,16589,9
11645,16590,4
11646,16591,4
11647,16593,4
11648,16594,5
11649,16595,6
11650,16596,8
11651,16597,9
11652,16598,8
11653,16601,6
11654,16603,8
11655,16604,8
11656,16605,8
11657,16607,8
11658,16608,8
11659,16609,8
11660,16610,4
11661,16611,7
11662,16612,8
11663,16613,8
11664,16614,8
11665,16615,7
11666,16616,8
11667,16618,8
11668,16619,8
11669,16620,8
11670,16622,5
11671,16623,3
11672,16624,4
11673,16626,6
11674,16628,4
11675,16630,8
11676,16631,8
11677,16632,8
11678,16635,3
11679,16636,5
11680,16637,8
11681,16639,5
11682,16643,8
11683,16644,6
11684,16645,8
11685,16646,4
11686,16647,5
11687,16648,8
11688,16649,8
11689,16650,8
11690,16651,4
11691,16652,7
11692,16653,9
11693,16655,8
11694,16658,8
11695,16659,5
11696,16660,8
11697,16662,3
11698,16664,8
11699,16665,5
11700,16668,4
11701,16670,8
11702,16671,7
11703,16673,8
11704,16677,8
11705,16678,8
11706,16679,8
11707,16682,10
11708,16685,8
11709,16687,6
11710,16688,8
11711,16690,8
11712,16691,8
11713,16693,4
11714,16694,4
11715,16697,8
11716,16698,4
11717,16699,8
11718,16700,9
11719,16701,3
11720,16702,8
11721,16703,9
11722,16705,8
11723,16709,8
11724,16711,4
11725,16712,5
11726,16713,8
11727,16714,7
11728,16716,3
11729,16718,8
11730,16719,1
11731,16720,6
11732,16721,8
11733,16722,8
11734,16723,8
11735,16724,4
11736,16725,8
11737,16727,8
11738,16728,4
11739,16729,8
11740,16730,4
11741,16731,4
11742,16732,8
11743,16733,8
11744,16734,4
11745,16735,6
11746,16736,6
11747,16737,4
11748,16738,8
11749,16739,8
11750,16740,8
11751,16741,4
11752,16742,9
11753,16743,8
11754,16745,4
11755,16747,8
11756,16749,4
11757,16752,9
11758,16754,8
11759,16755,4
11760,16757,9
11761,16758,5
11762,16760,9
11763,16761,9
11764,16763,8
11765,16764,6
11766,16765,4
11767,16766,3
11768,16767,9
11769,16768,8
11770,16769,9
11771,16770,4
11772,16772,8
11773,16775,8
11774,16776,4
11775,16780,8
11776,16781,8
11777,16782,4
11778,16784,8
11779,16785,7
11780,16786,8
11781,16787,8
11782,16788,8
11783,16789,4
11784,16790,8
11785,16791,6
11786,16792,8
11787,16794,8
11788,16795,8
11789,16796,8
11790,16797,3
11791,16799,8
11792,16800,8
11793,16801,8
11794,16803,8
11795,16805,3
11796,16807,6
11797,16808,4
11798,16809,8
11799,16810,8
11800,16811,4
11801,16812,8
11802,16814,8
11803,16815,9
11804,16817,8
11805,16819,8
11806,16821,6
11807,16824,8
11808,16825,4
11809,16826,8
11810,16828,7
11811,16830,6
11812,16831,8
11813,16832,7
11814,16833,8
11815,16834,8
11816,16835,8
11817,16838,5
11818,16839,8
11819,16841,8
11820,16842,8
11821,16843,8
11822,16844,8
11823,16846,8
11824,16847,7
11825,16848,6
11826,16849,4
11827,16850,8
11828,16851,6
11829,16852,8
11830,16854,8
11831,16856,7
11832,16857,6
11833,16858,8
11834,16860,8
11835,16862,7
11836,16864,8
11837,16865,5
11838,16866,8
11839,16867,8
11840,16868,3
11841,16869,8
11842,16870,8
11843,16871,8
11844,16873,3
11845,16874,4
11846,16875,3
11847,16877,7
11848,16878,6
11849,16880,4
11850,16882,7
11851,16883,6
11852,16884,4
11853,16885,8
11854,16886,5
11855,16887,8
11856,16888,8
11857,16890,8
11858,16891,1
11859,16892,6
11860,16893,3
11861,16895,8
11862,16897,5
11863,16898,8
11864,16899,8
11865,16900,7
11866,16904,8
11867,16905,1
11868,16907,8
11869,16908,8
11870,16909,8
11871,16913,8
11872,16918,8
11873,16919,8
11874,16920,8
11875,16921,8
11876,16922,5
11877,16924,4
11878,16926,4
11879,16927,8
11880,16928,8
11881,16929,4
11882,16930,11
11883,16931,8
11884,16932,8
11885,16936,4
11886,16937,5
11887,16938,8
11888,16940,8
11889,16941,4
11890,16942,4
11891,16943,8
11892,16944,8
11893,16945,8
11894,16947,4
11895,16948,4
11896,16950,5
11897,16953,8
11898,16954,8
11899,16955,4
11900,16957,6
11901,16958,8
11902,16960,8
11903,16961,4
11904,16963,8
11905,16964,9
11906,16965,3
11907,16966,8
11908,16967,8
11909,16968,8
11910,16969,4
11911,16970,8
11912,16971,8
11913,16974,9
11914,16976,8
11915,16981,9
11916,16982,7
11917,16983,4
11918,16984,4
11919,16985,7
11920,16986,8
11921,16988,6
11922,16989,8
11923,16990,6
11924,16991,8
11925,16992,8
11926,16993,1
11927,16994,5
11928,16995,6
11929,16996,8
11930,16998,4
11931,17001,4
11932,17003,9
11933,17004,6
11934,17005,8
11935,17006,8
11936,17008,8
11937,17009,3
11938,17010,8
11939,17013,8
11940,17016,4
11941,17017,3
11942,17020,8
11943,17021,8
11944,17022,9
11945,17023,8
11946,17024,5
11947,17025,8
11948,17026,6
11949,17029,8
11950,17031,4
11951,17032,8
11952,17034,6
11953,17036,8
11954,17037,8
11955,17038,6
11956,17040,8
11957,17041,5
11958,17042,6
11959,17043,8
11960,17044,8
11961,17045,1
11962,17046,9
11963,17047,6
11964,17048,5
11965,17051,6
11966,17052,8
11967,17054,7
11968,17056,4
11969,17057,3
11970,17058,8
11971,17059,1
11972,17061,8
11973,17062,8
11974,17064,8
11975,17066,4
11976,17067,9
11977,17068,8
11978,17069,7
11979,17070,7
11980,17071,4
11981,17072,4
11982,17073,4
11983,17075,8
11984,17076,1
11985,17077,8
11986,17079,8
11987,17080,8
11988,17081,8
11989,17083,8
11990,17084,8
11991,17085,4
11992,17086,3
11993,17087,4
11994,17088,4
11995,17090,8
11996,17091,8
11997,17092,5
11998,17093,1
11999,17097,6
12000,17098,5
12001,17099,8
12002,17100,5
12003,17102,8
12004,17104,8
12005,17106,8
12006,17108,8
12007,17110,6
12008,17111,8
12009,17112,1
12010,17114,6
12011,17115,4
12012,17116,6
12013,17117,1
12014,17118,8
12015,17119,4
12016,17120,9
12017,17121,8
12018,17123,3
12019,17125,5
12020,17126,8
12021,17128,8
12022,17129,4
12023,17130,8
12024,17131,8
12025,17132,8
12026,17133,4
12027,17134,8
12028,17139,4
12029,17141,8
12030,17142,6
12031,17144,8
12032,17145,4
12033,17146,8
12034,17147,8
12035,17148,8
12036,17150,6
12037,17153,1
12038,17156,8
12039,17157,8
12040,17159,7
12041,17160,4
12042,17161,5
12043,17162,4
12044,17163,7
12045,17164,8
12046,17166,9
12047,17167,6
12048,17168,6
12049,17169,9
12050,17171,8
12051,17172,4
12052,17174,6
12053,17176,5
12054,17177,8
12055,17178,3
12056,17179,8
12057,17181,4
12058,17182,6
12059,17186,1
12060,17187,6
12061,17190,8
12062,17191,8
12063,17192,6
12064,17193,4
12065,17196,8
12066,17197,8
12067,17198,8
12068,17199,7
12069,17201,9
12070,17202,4
12071,17203,3
12072,17204,5
12073,17206,8
12074,17207,6
12075,17208,8
12076,17209,8
12077,17213,8
12078,17214,8
12079,17215,4
12080,17216,4
12081,17217,8
12082,17218,1
12083,17219,6
12084,17220,6
12085,17221,5
12086,17222,8
12087,17223,6
12088,17224,8
12089,17226,8
12090,17227,8
12091,17228,8
12092,17229,8
12093,17231,4
12094,17233,8
12095,17234,8
12096,17238,8
12097,17240,8
12098,17242,8
12099,17243,8
12100,17244,11
12101,17245,8
12102,17247,8
12103,17248,8
12104,17249,8
12105,17251,4
12106,17252,4
12107,17254,8
12108,17255,8
12109,17256,4
12110,17257,8
12111,17258,8
12112,17259,5
12113,17260,8
12114,17261,6
12115,17263,6
12116,17265,8
12117,17268,8
12118,17269,8
12119,17270,8
12120,17274,8
12121,17275,7
12122,17276,4
12123,17277,9
12124,17278,4
12125,17279,8
12126,17280,5
12127,17282,1
12128,17283,8
12129,17286,8
12130,17287,8
12131,17289,4
12132,17292,8
12133,17293,6
12134,17294,8
12135,17295,4
12136,17296,8
12137,17297,8
12138,17298,8
12139,17299,5
12140,17301,4
12141,17302,8
12142,17303,8
12143,17304,6
12144,17305,6
12145,17306,5
12146,17307,4
12147,17309,8
12148,17310,8
12149,17311,3
12150,17312,8
12151,17313,8
12152,17315,8
12153,17316,8
12154,17319,8
12155,17323,8
12156,17324,8
12157,17326,8
12158,17328,8
12159,17329,8
12160,17330,4
12161,17332,5
12162,17333,8
12163,17334,4
12164,17335,8
12165,17338,8
12166,17339,8
12167,17340,8
12168,17341,8
12169,17342,9
12170,17343,4
12171,17344,8
12172,17345,9
12173,17346,8
12174,17347,8
12175,17348,3
12176,17350,4
12177,17351,6
12178,17352,8
12179,17354,8
12180,17355,4
12181,17356,8
12182,17357,8
12183,17358,7
12184,17359,8
12185,17362,8
12186,17364,4
12187,17365,9
12188,17367,4
12189,17370,9
12190,17371,8
12191,17373,5
12192,17375,8
12193,17376,8
12194,17379,6
12195,17380,7
12196,17381,4
12197,17382,4
12198,17383,8
12199,17384,8
12200,17385,8
12201,17386,8
12202,17387,8
12203,17388,8
12204,17389,8
12205,17390,3
12206,17392,9
12207,17394,9
12208,17395,6
12209,17396,8
12210,17397,8
12211,17398,4
12212,17399,4
12213,17401,8
12214,17404,8
12215,17405,3
12216,17406,8
12217,17408,8
12218,17409,8
12219,17410,5
12220,17412,5
12221,17413,9
12222,17415,3
12223,17418,9
12224,17419,4
12225,17420,8
12226,17421,9
12227,17423,8
12228,17424,8
12229,17425,8
12230,17427,1
12231,17428,8
12232,17429,9
12233,17432,8
12234,17435,8
12235,17439,6
12236,17440,4
12237,17441,8
12238,17442,5
12239,17443,4
12240,17444,8
12241,17445,8
12242,17448,4
12243,17450,8
12244,17451,4
12245,17453,3
12246,17454,4
12247,17456,8
12248,17457,8
12249,17458,4
12250,17459,4
12251,17460,8
12252,17463,10
12253,17466,8
12254,17467,4
12255,17471,8
12256,17472,7
12257,17473,8
12258,17474,4
12259,17475,9
12260,17477,4
12261,17478,6
12262,17479,6
12263,17481,8
12264,17482,6
12265,17483,3
12266,17485,6
12267,17486,8
12268,17487,5
12269,17489,8
12270,17490,6
12271,17491,5
12272,17493,8
12273,17494,8
12274,17495,8
12275,17496,4
12276,17497,5
12277,17498,4
12278,17500,3
12279,17501,8
12280,17502,8
12281,17503,1
12282,17504,8
12283,17505,8
12284,17507,8
12285,17510,5
12286,17512,4
12287,17513,8
12288,17514,5
12289,17515,8
12290,17516,8
12291,17518,7
12292,17519,6
12293,17522,8
12294,17523,4
12295,17525,1
12296,17526,8
12297,17529,4
12298,17530,8
12299,17531,8
12300,17532,11
12301,17535,8
12302,17537,8
12303,17539,4
12304,17540,1
12305,17541,4
12306,17542,8
12307,17544,5
12308,17545,4
12309,17546,6
12310,17548,8
12311,17549,3
12312,17551,5
12313,17553,8
12314,17556,8
12315,17558,8
12316,17560,8
12317,17561,7
12318,17563,5
12319,17566,8
12320,17567,8
12321,17569,3
12322,17570,4
12323,17573,4
12324,17574,8
12325,17577,5
12326,17579,8
12327,17580,7
12328,17581,9
12329,17582,6
12330,17583,4
12331,17584,8
12332,17586,4
12333,17590,6
12334,17595,5
12335,17596,8
12336,17597,3
12337,17602,8
12338,17603,9
12339,17604,5
12340,17605,8
12341,17606,8
12342,17607,8
12343,17608,4
12344,17611,4
12345,17612,8
12346,17613,4
12347,17614,6
12348,17615,3
12349,17616,8
12350,17618,8
12351,17619,4
12352,17620,8
12353,17621,8
12354,17622,8
12355,17626,6
12356,17627,6
12357,17628,8
12358,17629,5
12359,17630,4
12360,17631,4
12361,17633,4
12362,17634,4
12363,17636,9
12364,17638,8
12365,17639,6
12366,17640,8
12367,17641,7
12368,17642,8
12369,17643,5
12370,17645,3
12371,17646,8
12372,17647,4
12373,17653,8
12374,17654,8
12375,17655,8
12376,17656,8
12377,17657,7
12378,17660,6
12379,17662,8
12380,17663,8
12381,17664,8
12382,17665,8
12383,17666,8
12384,17667,8
12385,17669,4
12386,17670,8
12387,17671,8
12388,17672,5
12389,17673,8
12390,17675,8
12391,17678,7
12392,17680,9
12393,17683,6
12394,17684,4
12395,17686,8
12396,17688,8
12397,17690,8
12398,17691,8
12399,17692,6
12400,17693,1
12401,17695,5
12402,17696,9
12403,17697,8
12404,17702,6
12405,17703,9
12406,17704,8
12407,17706,8
12408,17707,8
12409,17709,8
12410,17710,8
12411,17714,9
12412,17716,8
12413,17718,8
12414,17719,8
12415,17720,5
12416,17721,8
12417,17722,8
12418,17723,8
12419,17724,4
12420,17726,8
12421,17727,8
12422,17730,4
12423,17731,5
12424,17732,10
12425,17733,8
12426,17734,1
12427,17735,4
12428,17736,8
12429,17737,3
12430,17740,8
12431,17742,4
12432,17744,6
12433,17745,8
12434,17747,7
12435,17748,4
12436,17749,4
12437,17750,8
12438,17751,8
12439,17752,8
12440,17753,6
12441,17754,5
12442,17755,8
12443,17756,5
12444,17757,5
12445,17758,4
12446,17760,7
12447,17761,3
12448,17762,8
12449,17763,8
12450,17764,6
12451,17765,5
12452,17767,4
12453,17768,3
12454,17770,9
12455,17771,4
12456,17773,8
12457,17774,8
12458,17776,3
12459,17778,4
12460,17780,8
12461,17781,2
12462,17782,5
12463,17783,5
12464,17785,1
12465,17786,8
12466,17787,8
12467,17788,8
12468,17789,8
12469,17791,8
12470,17793,8
12471,17794,8
12472,17795,5
12473,17797,8
12474,17799,8
12475,17800,4
12476,17801,5
12477,17802,4
12478,17803,8
12479,17805,4
12480,17806,8
12481,17807,6
12482,17808,5
12483,17809,8
12484,17810,3
12485,17814,4
12486,17815,5
12487,17816,3
12488,17817,8
12489,17818,6
12490,17819,6
12491,17820,8
12492,17822,5
12493,17824,6
12494,17825,8
12495,17827,8
12496,17830,8
12497,17831,5
12498,17832,3
12499,17833,8
12500,17834,8
12501,17835,8
12502,17836,8
12503,17840,3
12504,17843,6
12505,17844,8
12506,17845,4
12507,17846,8
12508,17847,8
12509,17848,4
12510,17849,3
12511,17850,3
12512,17853,3
12513,17856,8
12514,17858,4
12515,17860,7
12516,17861,8
12517,17863,8
12518,17864,4
12519,17865,8
12520,17866,8
12521,17867,5
12522,17871,8
12523,17872,8
12524,17873,8
12525,17874,4
12526,17876,3
12527,17877,8
12528,17878,5
12529,17880,8
12530,17883,3
12531,17886,8
12532,17887,8
12533,17888,5
12534,17889,9
12535,17890,8
12536,17891,4
12537,17893,8
12538,17897,8
12539,17898,4
12540,17899,4
12541,17900,8
12542,17902,8
12543,17906,8
12544,17908,3
12545,17911,5
12546,17912,1
12547,17913,8
12548,17914,3
12549,17916,6
12550,17919,8
12551,17920,5
12552,17921,7
12553,17922,5
12554,17926,8
12555,17928,3
12556,17929,8
12557,17930,8
12558,17931,4
12559,17932,8
12560,17934,8
12561,17935,8
12562,17937,8
12563,17939,8
12564,17940,8
12565,17941,9
12566,17944,8
12567,17945,8
12568,17946,8
12569,17947,9
12570,17950,4
12571,17951,9
12572,17952,8
12573,17953,8
12574,17955,8
12575,17956,8
12576,17957,8
12577,17958,6
12578,17959,8
12579,17961,8
12580,17963,8
12581,17965,6
12582,17966,8
12583,17967,8
12584,17969,9
12585,17970,4
12586,17972,4
12587,17974,8
12588,17977,4
12589,17980,7
12590,17981,5
12591,17982,9
12592,17983,3
12593,17984,8
12594,17985,9
12595,17986,1
12596,17987,3
12597,17988,8
12598,17989,8
12599,17991,5
12600,17992,5
12601,17993,8
12602,17995,8
12603,17996,8
12604,17997,8
12605,17998,4
12606,18000,3
12607,18001,8
12608,18003,1
12609,18005,8
12610,18007,8
12611,18009,8
12612,18010,5
12613,18011,4
12614,18012,4
12615,18015,6
12616,18016,8
12617,18017,8
12618,18018,8
12619,18019,8
12620,18021,7
12621,18022,6
12622,18023,6
12623,18024,6
12624,18027,4
12625,18029,8
12626,18030,8
12627,18031,8
12628,18032,6
12629,18033,8
12630,18035,8
12631,18038,8
12632,18040,7
12633,18042,4
12634,18044,4
12635,18046,8
12636,18047,8
12637,18048,8
12638,18050,4
12639,18054,8
12640,18055,8
12641,18057,7
12642,18059,8
12643,18060,8
12644,18061,4
12645,18062,6
12646,18063,8
12647,18064,4
12648,18065,6
12649,18067,11
12650,18068,8
12651,18069,8
12652,18071,8
12653,18072,6
12654,18073,8
12655,18074,8
12656,18076,4
12657,18077,8
12658,18078,4
12659,18079,7
12660,18080,8
12661,18081,8
12662,18083,9
12663,18084,8
12664,18085,9
12665,18086,8
12666,18088,8
12667,18089,8
12668,18090,8
12669,18093,4
12670,18094,6
12671,18097,8
12672,18099,6
12673,18101,8
12674,18102,3
12675,18103,6
12676,18104,6
12677,18105,7
12678,18106,8
12679,18107,8
12680,18108,8
12681,18109,8
12682,18110,3
12683,18111,8
12684,18114,8
12685,18115,8
12686,18118,8
12687,18119,6
12688,18120,4
12689,18121,8
12690,18123,4
12691,18124,4
12692,18127,8
12693,18129,8
12694,18130,8
12695,18132,4
12696,18133,8
12697,18134,4
12698,18138,9
12699,18139,8
12700,18140,8
12701,18141,1
12702,18142,8
12703,18143,5
12704,18144,9
12705,18145,8
12706,18146,4
12707,18147,8
12708,18150,5
12709,18152,3
12710,18154,6
12711,18155,10
12712,18159,8
12713,18160,8
12714,18161,8
12715,18162,8
12716,18163,8
12717,18164,5
12718,18165,8
12719,18166,4
12720,18168,8
12721,18169,8
12722,18170,8
12723,18171,8
12724,18172,1
12725,18173,8
12726,18174,8
12727,18175,8
12728,18176,9
12729,18177,4
12730,18179,8
12731,18182,7
12732,18183,8
12733,18184,8
12734,18185,6
12735,18187,8
12736,18188,6
12737,18189,6
12738,18192,8
12739,18193,6
12740,18194,8
12741,18195,3
12742,18198,8
12743,18200,4
12744,18202,3
12745,18203,4
12746,18204,8
12747,18205,5
12748,18207,4
12749,18208,4
12750,18209,8
12751,18210,7
12752,18212,6
12753,18213,1
12754,18215,8
12755,18216,6
12756,18217,5
12757,18220,9
12758,18221,5
12759,18223,4
12760,18224,7
12761,18225,9
12762,18226,8
12763,18227,8
12764,18230,1
12765,18231,4
12766,18233,7
12767,18234,4
12768,18235,8
12769,18236,4
12770,18238,4
12771,18239,8
12772,18240,8
12773,18242,7
12774,18243,3
12775,18244,8
12776,18245,8
12777,18248,9
12778,18249,8
12779,18252,8
12780,18254,8
12781,18256,3
12782,18258,3
12783,18259,9
12784,18261,4
12785,18262,9
12786,18263,8
12787,18265,8
12788,18266,4
12789,18267,8
12790,18268,8
12791,18269,4
12792,18270,8
12793,18272,8
12794,18273,8
12795,18275,4
12796,18276,8
12797,18277,7
12798,18278,8
12799,18280,8
12800,18281,3
12801,18283,8
12802,18284,8
12803,18285,5
12804,18286,4
12805,18288,8
12806,18289,3
12807,18290,6
12808,18292,5
12809,18294,8
12810,18296,7
12811,18298,4
12812,18299,1
12813,18300,8
12814,18301,8
12815,18302,9
12816,18303,4
12817,18306,4
12818,18307,8
12819,18309,8
12820,18310,6
12821,18311,8
12822,18313,9
12823,18314,9
12824,18315,7
12825,18317,8
12826,18320,8
12827,18323,5
12828,18326,8
12829,18327,1
12830,18328,8
12831,18330,4
12832,18331,6
12833,18333,6
12834,18335,7
12835,18336,8
12836,18339,8
12837,18340,8
12838,18341,6
12839,18342,8
12840,18344,8
12841,18347,4
12842,18349,1
12843,18350,4
12844,18351,4
12845,18352,8
12846,18353,4
12847,18354,6
12848,18355,8
12849,18358,5
12850,18359,9
12851,18360,8
12852,18361,8
12853,18362,8
12854,18363,8
12855,18364,8
12856,18366,4
12857,18368,8
12858,18369,6
12859,18370,8
12860,18371,8
12861,18373,8
12862,18375,8
12863,18376,4
12864,18377,8
12865,18378,4
12866,18379,4
12867,18380,8
12868,18382,6
12869,18383,5
12870,18384,3
12871,18386,8
12872,18388,8
12873,18389,4
12874,18390,4
12875,18393,8
12876,18394,8
12877,18396,11
12878,18400,4
12879,18401,8
12880,18402,8
12881,18403,6
12882,18404,8
12883,18405,4
12884,18408,6
12885,18409,8
12886,18411,4
12887,18412,8
12888,18414,4
12889,18417,8
12890,18418,4
12891,18419,4
12892,18420,4
12893,18421,4
12894,18422,1
12895,18423,7
12896,18426,4
12897,18428,3
12898,18429,3
12899,18430,6
12900,18431,3
12901,18434,5
12902,18437,3
12903,18439,8
12904,18441,4
12905,18442,6
12906,18444,8
12907,18447,8
12908,18448,5
12909,18449,8
12910,18451,8
12911,18452,8
12912,18454,7
12913,18455,6
12914,18456,8
12915,18457,8
12916,18458,1
12917,18459,8
12918,18461,8
12919,18462,4
12920,18463,4
12921,18464,6
12922,18466,8
12923,18467,4
12924,18468,8
12925,18469,3
12926,18471,8
12927,18473,9
12928,18474,8
12929,18475,4
12930,18476,8
12931,18478,8
12932,18479,7
12933,18480,7
12934,18481,8
12935,18482,3
12936,18483,6
12937,18485,7
12938,18486,6
12939,18487,8
12940,18488,9
12941,18489,8
12942,18490,3
12943,18491,4
12944,18493,4
12945,18494,8
12946,18496,9
12947,18497,8
12948,18498,8
12949,18501,8
12950,18502,8
12951,18503,8
12952,18504,8
12953,18505,8
12954,18506,8
12955,18507,4
12956,18510,4
12957,18512,8
12958,18513,4
12959,18514,4
12960,18515,8
12961,18516,3
12962,18517,4
12963,18518,4
12964,18519,8
12965,18520,8
12966,18525,8
12967,18526,8
12968,18527,8
12969,18528,8
12970,18529,5
12971,18530,5
12972,18531,8
12973,18532,6
12974,18534,8
12975,18535,4
12976,18537,6
12977,18538,8
12978,18539,8
12979,18540,4
12980,18541,4
12981,18542,9
12982,18543,7
12983,18544,4
12984,18545,8
12985,18547,9
12986,18548,8
12987,18549,8
12988,18550,4
12989,18552,8
12990,18553,9
12991,18556,8
12992,18557,6
12993,18558,8
12994,18559,5
12995,18561,6
12996,18562,3
12997,18564,8
12998,18566,4
12999,18567,4
13000,18568,1
13001,18569,8
13002,18570,8
13003,18571,8
13004,18572,8
13005,18573,3
13006,18575,8
13007,18578,8
13008,18579,8
13009,18580,8
13010,18582,8
13011,18584,8
13012,18585,1
13013,18586,4
13014,18587,5
13015,18588,8
13016,18589,8
13017,18590,8
13018,18591,8
13019,18592,8
13020,18594,8
13021,18596,8
13022,18597,8
13023,18598,8
13024,18599,8
13025,18600,8
13026,18601,9
13027,18603,9
13028,18604,4
13029,18605,8
13030,18606,8
13031,18608,8
13032,18609,4
13033,18612,8
13034,18613,4
13035,18615,8
13036,18616,4
13037,18618,8
13038,18619,8
13039,18620,8
13040,18621,5
13041,18622,8
13042,18623,8
13043,18624,4
13044,18626,5
13045,18627,11
13046,18628,6
13047,18630,6
13048,18631,4
13049,18632,5
13050,18633,8
13051,18634,8
13052,18636,9
13053,18638,4
13054,18639,8
13055,18641,5
13056,18642,6
13057,18643,5
13058,18645,8
13059,18648,8
13060,18649,8
13061,18651,4
13062,18652,3
13063,18653,8
13064,18655,8
13065,18657,5
13066,18658,8
13067,18660,8
13068,18662,4
13069,18663,8
13070,18664,8
13071,18665,9
13072,18666,4
13073,18668,4
13074,18669,4
13075,18670,8
13076,18671,8
13077,18672,8
13078,18673,8
13079,18674,7
13080,18675,8
13081,18676,8
13082,18678,4
13083,18679,8
13084,18680,6
13085,18681,8
13086,18683,8
13087,18684,4
13088,18685,8
13089,18686,3
13090,18687,8
13091,18690,8
13092,18693,8
13093,18695,4
13094,18696,8
13095,18699,8
13096,18700,8
13097,18701,5
13098,18702,4
13099,18703,8
13100,18706,5
13101,18707,8
13102,18708,8
13103,18709,4
13104,18710,3
13105,18711,6
13106,18714,4
13107,18715,6
13108,18716,8
13109,18717,9
13110,18718,5
13111,18720,8
13112,18722,8
13113,18723,8
13114,18724,11
13115,18725,4
13116,18726,8
13117,18727,8
13118,18728,8
13119,18730,4
13120,18731,4
13121,18733,8
13122,18734,8
13123,18735,8
13124,18736,8
13125,18739,4
13126,18741,6
13127,18742,8
13128,18743,8
13129,18744,8
13130,18748,6
13131,18749,8
13132,18751,9
13133,18755,8
13134,18756,4
13135,18758,8
13136,18759,5
13137,18760,9
13138,18765,7
13139,18769,4
13140,18775,8
13141,18777,8
13142,18778,8
13143,18779,6
13144,18781,8
13145,18782,4
13146,18784,6
13147,18787,4
13148,18789,8
13149,18790,8
13150,18792,5
13151,18793,8
13152,18794,8
13153,18795,8
13154,18796,3
13155,18797,8
13156,18798,6
13157,18799,8
13158,18801,9
13159,18802,9
13160,18803,8
13161,18804,8
13162,18807,3
13163,18809,8
13164,18810,3
13165,18811,8
13166,18812,8
13167,18815,5
13168,18816,8
13169,18817,8
13170,18818,1
13171,18819,6
13172,18820,4
13173,18821,4
13174,18823,4
13175,18824,8
13176,18825,5
13177,18826,8
13178,18828,4
13179,18829,8
13180,18830,3
13181,18831,8
13182,18832,8
13183,18833,8
13184,18835,8
13185,18837,7
13186,18838,8
13187,18839,6
13188,18841,3
13189,18844,8
13190,18845,8
13191,18846,5
13192,18848,8
13193,18852,5
13194,18853,4
13195,18856,8
13196,18857,4
