"customer_id","probability_success"
"112",395,7.40369879486593
"113",396,3.53413287340704
"114",401,2.69268876701253
"115",402,15.3465220882729
"116",406,4.4155390098307
"117",407,1.00066696420294
"118",422,11.6380656263323
"119",423,5.36606359412206
"120",427,2.78398218750637
"121",430,11.4525581498927
"122",432,5.4096872451935
"123",435,2.65453521892418
"124",439,23.9808843582156
"125",441,3.40388405369573
"126",442,5.12745051856888
"127",443,4.73687175863911
"128",445,47.7858659002649
"129",448,2.71641509268915
"130",453,4.32497279022057
"131",460,7.53831510561025
"132",462,4.38479452291556
"133",466,10.2338213366373
"134",468,11.4525581498927
"135",469,9.16126425016324
"136",473,5.52165681025859
"137",476,4.5263826681382
"138",480,2.0593057405987
"139",482,6.33807328872895
"140",484,10.9333402113413
"141",486,11.547128102505
"142",490,52.430671504292
"143",494,16.6167082637262
"144",498,38.8922096437033
"145",503,3.05679315674263
"146",507,6.51075250706294
"147",512,10.5945237034004
"148",513,42.4299872073228
"149",519,4.22528643993675
"150",520,13.5481584205446
"151",522,9.11294973396914
"152",523,77.0936866279923
"153",524,11.2349081240374
"154",530,3.16234481448462
"155",533,5.10908900856457
"156",535,14.4322689621235
"157",537,8.18020271606612
"158",543,3.04429098735994
"159",545,3.21818223329249
"160",547,5.57074679395146
"161",550,2.69268876701253
"162",556,4.78426435888542
"163",557,2.84102730186807
"164",567,27.7110504369156
"165",569,4.59455655480508
"166",573,5.69772252804057
"167",575,4.70898953852649
"168",576,4.62958909014734
"169",578,37.819917465596
"170",580,5.31387712767165
"171",586,6.82213271856394
"172",591,11.6059200089956
"173",594,14.3494175607013
"174",595,7.86867815167229
"175",596,3.56791320207006
"176",599,3.65156944716895
"177",601,33.6738220881278
"178",602,3.08701715700126
"179",603,26.1284853453734
"180",604,3.18706574666357
"181",609,44.1862754112273
"182",616,45.0616952169249
"183",623,4.53355661739061
"184",626,5.2270657876137
"185",627,2.20681019508852
"186",629,5.69154798062537
"187",632,9.16126425016324
"188",633,3.25112277870845
"189",634,7.17918483304351
"190",635,7.81108018052919
"191",640,4.79995201241072
"192",644,20.4682249899693
"193",647,7.90113449677663
"194",650,1.39239014546123
"195",656,17.9593180589022
"196",658,5.78608179707132
"197",661,31.8573073910586
"198",663,7.57553453594004
"199",665,3.69690637880236
"200",672,36.9724916439528
"201",673,9.29968231204581
"202",674,9.4741813622235
"203",681,11.1977573993193
"204",682,17.1557281309431
"205",684,13.5931580849445
"206",685,7.44405641989383
"207",686,20.0193201040387
"208",692,31.0828965149817
"209",693,5.31387712767165
"210",694,73.5799118166199
"211",700,5.08337594054818
"212",701,4.43589220926082
"213",702,6.55556091281438
"214",704,5.67362743744109
"215",705,19.1111516320986
"216",706,4.52413072063716
"217",708,4.23687303834405
"218",711,5.13769851870035
"219",716,5.1182012487321
"220",717,51.626953656088
"221",721,2.3399753704197
"222",722,6.92970211934264
"223",725,2.23878827982504
"224",727,15.870585245445
"225",734,5.35991337829569
"226",739,3.86872417507796
"227",742,7.07378980427021
"228",748,43.0192554684359
"229",751,6.95681728159652
"230",752,4.84917618704457
"231",754,53.0937196545206
"232",758,6.63516246856848
"233",759,4.80000114501567
"234",760,3.25112277870845
"235",763,8.23570137652754
"236",764,4.49284503280296
"237",767,11.0687563727677
"238",768,6.75473551346118
"239",769,5.01187165560919
"240",773,4.52515922825609
"241",775,5.87307508657037
"242",776,7.44631108296223
"243",781,4.57458724442453
"244",782,12.563590203707
"245",783,8.46705728200809
"246",786,10.5900487529765
"247",787,3.89162787241162
"248",788,6.55556091281438
"249",800,5.53144773311362
"250",805,55.5516637242119
"251",807,5.28204251444763
"252",809,5.62730920377723
"253",815,5.37788550796697
"254",817,6.81912525108057
"255",818,82.5815642269487
"256",819,6.55556091281438
"257",822,19.7112730565725
"258",823,5.74067160293363
"259",832,4.52554423621262
"260",833,5.06554219634199
"261",834,15.521494617985
"262",840,2.92314852549409
"263",842,5.42201969457298
"264",847,7.57553453594004
"265",849,2.56805791533384
"266",854,5.56893832601987
"267",860,7.89086102901359
"268",862,3.32300472739633
"269",868,5.42201969457298
"270",869,3.7080163410055
"271",870,5.35487647141943
"272",875,11.3078848098253
"273",876,3.50326951020411
"274",878,5.3433286863856
"275",882,6.82421290133957
"276",883,10.0044270806053
"277",884,3.15835547476672
"278",888,12.0950089426817
"279",895,3.81848636827816
"280",900,6.90556349467112
"281",904,5.42369780942971
"282",905,4.7642923906896
"283",907,3.40335750769304
"284",908,5.78876960888194
"285",910,2.26919707712272
"286",911,4.24085133824023
"287",912,2.48315458423005
"288",919,3.48812670420321
"289",921,25.1951902724371
"290",928,27.4617306618502
"291",930,14.1871428740341
"292",935,26.5845745371058
"293",938,8.45461815040716
"294",944,23.8469894569552
"295",947,7.1462973892562
"296",949,27.8518349409358
"297",952,4.02913965327757
"298",954,5.43868725654153
"299",956,14.1871428740341
"300",962,3.29663466425434
"301",964,6.76020362512589
"302",970,3.13213520657734
"303",971,7.24557638299333
"304",972,4.90592933992248
"305",974,3.81848636827816
"306",979,72.3481682093416
"307",991,5.11390721460967
"308",998,3.69000279843041
"309",1003,3.7176387622411
"310",1005,32.6723265568873
"311",1008,59.5453460786251
"312",1009,4.34987412039276
"313",1012,3.34997023130721
"314",1022,5.37430956422848
"315",1025,4.29983843664341
"316",1029,4.53769478121605
"317",1033,21.9640831417565
"318",1035,3.65742370653247
"319",1036,4.23239811236049
"320",1037,13.5137512408754
"321",1040,7.33984242728913
"322",1041,20.6103157118399
"323",1042,2.65309983976678
"324",1045,14.8667527685207
"325",1047,25.6447360001082
"326",1055,34.3364085133368
"327",1059,60.6230985328815
"328",1063,17.811581404485
"329",1065,6.06379043205564
"330",1066,4.95838422363877
"331",1067,5.87307508657037
"332",1068,9.33820541752697
"333",1069,11.360705218605
"334",1071,38.5197206258688
"335",1077,13.4369672899504
"336",1080,9.25439206903767
"337",1082,16.5522165810414
"338",1083,3.78762948218134
"339",1086,8.83961779252254
"340",1090,8.02081241004435
"341",1098,3.08701715700126
"342",1100,1.7766271685275
"343",1101,2.81035769633235
"344",1109,3.67094900335429
"345",1111,2.25371435882753
"346",1112,77.3652827983576
"347",1114,5.20063368340312
"348",1115,8.88042643613027
"349",1117,4.13652221859554
"350",1118,4.8162058407198
"351",1119,7.73035940408616
"352",1120,4.24419298655556
"353",1124,14.8987826915188
"354",1127,14.8824394360212
"355",1130,6.023367216766
"356",1139,13.4735951967346
"357",1140,26.9750646467243
"358",1141,7.54914486155656
"359",1143,6.63104099515457
"360",1147,8.84634747924084
"361",1155,6.20396844873796
"362",1156,3.32333174159672
"363",1158,6.7025306285878
"364",1160,31.8693684959901
"365",1161,4.64882931414372
"366",1165,23.9086849971457
"367",1166,5.78608179707132
"368",1167,9.57811543717593
"369",1169,5.74521527882017
"370",1177,79.6844347653886
"371",1178,4.37251854774261
"372",1181,3.3821241575855
"373",1182,30.2108481920241
"374",1184,5.81381455027979
"375",1187,2.85146015303993
"376",1188,74.9745298435023
"377",1191,18.3038144662903
"378",1194,3.40388405369573
"379",1198,11.404378602059
"380",1202,6.01121890112388
"381",1205,2.54548300027385
"382",1207,4.90136323674805
"383",1212,3.68787658976472
"384",1213,3.97539082997534
"385",1214,25.7108334965397
"386",1216,45.348917165199
"387",1217,4.23040049772903
"388",1223,3.93331065836852
"389",1224,48.4707287956587
"390",1234,4.57170890618472
"391",1242,13.1732458168897
"392",1244,54.3508848071808
"393",1246,4.5263826681382
"394",1248,20.6289853127274
"395",1251,5.02748220837989
"396",1253,3.88454248802304
"397",1255,2.9188778340336
"398",1259,3.29663466425434
"399",1263,8.64801983246577
"400",1266,3.39936991334897
"401",1270,4.64673274686806
"402",1275,16.986214679856
"403",1279,10.3560359630043
"404",1282,8.84634747924084
"405",1285,11.5676559923889
"406",1289,4.40076620748166
"407",1291,49.245202242694
"408",1292,4.57173146885964
"409",1294,78.1465363270697
"410",1295,15.0772561657012
"411",1297,56.7238391108019
"412",1299,17.4196199766206
"413",1301,4.72251963470296
"414",1308,3.95370126765887
"415",1309,2.05939107064046
"416",1310,11.5365071021491
"417",1311,2.64719089297643
"418",1314,2.59966894863891
"419",1317,5.79164767230399
"420",1325,1.86460209495327
"421",1327,2.21173809573938
"422",1332,6.25830650319291
"423",1334,7.96281271078467
"424",1335,77.3529561141473
"425",1338,5.25486989585437
"426",1339,2.91949634014743
"427",1340,11.7409426918327
"428",1341,5.2086266159228
"429",1343,16.8013317238937
"430",1345,3.94556620294321
"431",1349,7.96281271078467
"432",1350,3.65627095717122
"433",1354,12.8211129365195
"434",1358,18.5490047639111
"435",1361,7.19957583044274
"436",1362,13.3858165547769
"437",1364,6.51050065031864
"438",1370,4.19850382226969
"439",1371,2.05939107064046
"440",1372,3.27783666125403
"441",1375,6.46799473571845
"442",1380,11.5981842479065
"443",1381,6.33074566789611
"444",1383,3.84206605506789
"445",1385,6.01428119806767
"446",1389,6.312315232887
"447",1404,4.04720560647899
"448",1409,22.0199150456288
"449",1418,2.75558554289667
"450",1420,24.0218975154845
"451",1422,3.24437267705666
"452",1424,82.1709693845379
"453",1425,3.27992070854531
"454",1432,4.65360823884774
"455",1433,42.568053896778
"456",1436,4.79850621360691
"457",1442,4.03046259400644
"458",1447,6.63104099515457
"459",1450,43.8238555692461
"460",1452,15.3696308468147
"461",1459,3.40307321704718
"462",1469,44.3804664848833
"463",1475,7.37480770529895
"464",1476,4.25251375036608
"465",1481,7.90113449677663
"466",1484,11.3841882344803
"467",1487,6.46763919507265
"468",1491,7.87828296634194
"469",1502,2.69440988892679
"470",1503,17.2484427625096
"471",1505,3.11463579209315
"472",1509,5.01553739515535
"473",1511,5.56369621858519
"474",1513,20.5077214402841
"475",1514,31.721917938163
"476",1515,4.48010554520696
"477",1516,69.9901194380337
"478",1519,4.65540877141123
"479",1520,12.5645012514798
"480",1523,6.02617182843212
"481",1524,3.20161504751082
"482",1532,3.8282151153847
"483",1535,5.35026465603296
"484",1536,4.34987412039276
"485",1541,3.67094900335429
"486",1547,5.9772003221952
"487",1548,4.31370940182235
"488",1549,6.60975978637967
"489",1558,52.00656520396
"490",1563,3.88821754829867
"491",1569,6.35192098031718
"492",1570,11.2667555876542
"493",1571,3.56678762023027
"494",1573,3.36976652403922
"495",1578,13.6217754295461
"496",1582,4.08768622153082
"497",1583,4.45032353537022
"498",1586,4.2104778529406
"499",1590,10.5810491692575
"500",1594,4.74721774709624
"501",1597,14.8824394360212
"502",1604,2.98586632186735
"503",1605,6.98645877348488
"504",1606,6.80767607739994
"505",1608,4.73687175863911
"506",1611,58.0835467734044
"507",1614,7.50766859134593
"508",1618,4.19850382226969
"509",1620,4.24419298655556
"510",1625,4.16903468050126
"511",1627,5.94241357611856
"512",1628,5.83914164135207
"513",1631,8.40547884348744
"514",1636,7.58952704047245
"515",1639,2.87238698484462
"516",1643,9.6879258604453
"517",1644,45.7615234240727
"518",1647,3.58681194959611
"519",1651,15.6710669564145
"520",1656,7.65562378064253
"521",1664,6.92970211934264
"522",1670,8.86513517203836
"523",1671,6.19610904737996
"524",1672,4.23040049772903
"525",1676,13.5534082309744
"526",1677,23.5708849261687
"527",1679,4.24302976017072
"528",1680,5.6205234757361
"529",1687,18.347180634171
"530",1692,6.0695507861569
"531",1694,8.11874907758342
"532",1695,17.5879281643018
"533",1696,12.5303263381501
"534",1699,6.06715743127261
"535",1707,5.13769851870035
"536",1708,24.5030545722992
"537",1711,5.98953096438855
"538",1718,4.66352324750593
"539",1719,14.103772993687
"540",1722,3.28095884296191
"541",1723,31.721917938163
"542",1724,4.45391344176348
"543",1725,2.84038684326306
"544",1733,4.42219453406816
"545",1735,5.6205234757361
"546",1741,4.39633939607251
"547",1748,4.29636660489813
"548",1749,6.51975817231632
"549",1750,3.54148508694199
"550",1754,15.2860115244257
"551",1757,12.6213111890307
"552",1758,40.5293126252747
"553",1762,4.16903468050126
"554",1765,8.55133158746665
"555",1767,47.2169836633029
"556",1771,2.38124980812303
"557",1775,37.4664303654696
"558",1778,5.06824312789573
"559",1780,7.48043367753976
"560",1789,5.78608179707132
"561",1797,4.09706128035463
"562",1800,3.40969795509701
"563",1801,3.8314365821193
"564",1803,4.57458724442453
"565",1805,5.73472021417007
"566",1806,2.15557732385806
"567",1810,9.11103908893689
"568",1811,5.88105613419457
"569",1818,3.27992070854531
"570",1824,5.2449176309588
"571",1826,2.54478070826328
"572",1827,7.02698458499552
"573",1829,17.869428966737
"574",1830,5.21185850574554
"575",1833,56.7238391108019
"576",1836,4.45745966812838
"577",1837,11.5787837438797
"578",1838,3.22380124900539
"579",1841,11.4377822195026
"580",1842,4.33901823598829
"581",1844,6.2288935336919
"582",1850,6.41809036220172
"583",1852,6.11026031386121
"584",1854,5.73160384806845
"585",1856,3.27271072562001
"586",1857,18.7014661432292
"587",1860,5.79296775871187
"588",1871,6.08156418052348
"589",1872,44.497622409158
"590",1875,5.74551623187608
"591",1884,3.08701715700126
"592",1891,22.0060556297813
"593",1898,5.02748220837989
"594",1900,20.5984714818749
"595",1901,6.05676965169159
"596",1903,7.2113736133399
"597",1904,4.45171506591239
"598",1905,5.62225937534086
"599",1906,6.52312465064283
"600",1908,4.87861005453011
"601",1914,3.65298185451066
"602",1915,2.48518578811437
"603",1916,1.40005538092509
"604",1924,43.7831802154141
"605",1934,4.46068005557471
"606",1938,6.95681728159652
"607",1946,5.48198533589656
"608",1947,12.1802979739171
"609",1954,5.66907190039657
"610",1957,5.04657096514049
"611",1958,3.24245251938588
"612",1960,6.20018490955525
"613",1974,4.52515922825609
"614",1978,7.14319819403711
"615",1980,4.01362924655996
"616",1985,7.66166825838489
"617",1987,5.06507319129323
"618",1992,6.49383289598873
"619",1996,7.48951239008555
"620",1998,7.12443877686064
"621",2000,20.7047230179314
"622",2003,5.28905891753362
"623",2004,2.89619848348087
"624",2006,7.19957583044274
"625",2009,73.674468282108
"626",2010,4.4379823614452
"627",2016,5.87307508657037
"628",2017,2.66642756344477
"629",2018,2.57120788250492
"630",2025,4.24085133824023
"631",2036,16.0016123199383
"632",2037,50.2714080593775
"633",2042,2.75558554289667
"634",2048,14.103772993687
"635",2051,6.11026031386121
"636",2056,5.25486989585437
"637",2059,4.75737182065709
"638",2063,79.1757605342766
"639",2071,7.09532791500304
"640",2072,14.1448782604191
"641",2078,5.02435859055688
"642",2085,12.6204706681792
"643",2086,72.6634595702593
"644",2094,77.4019361299425
"645",2095,33.3093290522809
"646",2096,2.00164451196738
"647",2097,8.39037679747053
"648",2100,1.60630252047372
"649",2104,3.16408832049585
"650",2105,5.99093687068087
"651",2106,5.18926382001091
"652",2107,9.7872494191904
"653",2111,40.7340582830882
"654",2115,53.0430520721747
"655",2116,16.7311699454776
"656",2118,2.60215556635507
"657",2120,3.1563545661607
"658",2125,2.39376845642623
"659",2129,15.4790749575724
"660",2130,77.8134425529566
"661",2132,4.45032353537022
"662",2133,5.56715991478786
"663",2134,3.03412098304108
"664",2139,9.92997121289101
"665",2141,4.39920731135018
"666",2142,1.96950136854375
"667",2143,4.59455655480508
"668",2144,5.02435859055688
"669",2146,3.96010798472609
"670",2148,16.1834940742197
"671",2149,5.6205234757361
"672",2152,20.2687354306487
"673",2153,10.8109220777908
"674",2154,17.7745434112359
"675",2156,17.5430117210739
"676",2158,3.22755458264889
"677",2162,51.0169430176266
"678",2164,7.25163550622803
"679",2169,5.02748220837989
"680",2173,48.3365327620418
"681",2175,8.04342833648196
"682",2177,52.1315439672473
"683",2180,42.263237345606
"684",2183,41.4437477339407
"685",2186,13.700794803766
"686",2188,3.63421090000223
"687",2189,8.13714790096411
"688",2192,4.23855632709282
"689",2194,4.9059405634147
"690",2199,4.52729984810122
"691",2200,9.69962784401624
"692",2206,4.31571899299522
"693",2207,20.6164420158629
"694",2211,2.57366799617511
"695",2212,10.0543834352453
"696",2218,8.32134032820281
"697",2219,4.00943100935542
"698",2225,2.68073467209312
"699",2228,5.4828372125838
"700",2231,8.84634747924084
"701",2233,3.89678577919841
"702",2234,11.059400296055
"703",2235,6.81816203459618
"704",2242,82.3182232693309
"705",2245,2.86692972614997
"706",2246,4.98260155468874
"707",2251,4.10309621394428
"708",2256,45.3191590071909
"709",2262,3.72669136457499
"710",2265,6.30634607972283
"711",2269,4.10870349794444
"712",2273,16.5770645006305
"713",2274,4.64673274686806
"714",2275,6.18231980905477
"715",2279,3.1328823727895
"716",2280,6.91341299438172
"717",2289,2.59096672245491
"718",2290,17.9900780829376
"719",2291,4.53769478121605
"720",2293,7.48043367753976
"721",2296,3.12401936761783
"722",2297,5.07775019584774
"723",2298,4.87141911716351
"724",2315,6.94982618615576
"725",2323,82.0410358004829
"726",2328,9.1451099279064
"727",2329,4.3679141816636
"728",2330,8.33445120269992
"729",2331,4.09551442062626
"730",2335,4.81920661738213
"731",2336,45.163088339866
"732",2338,2.30978843942567
"733",2340,2.94884040061266
"734",2344,78.9982466201016
"735",2355,1.92874726478927
"736",2365,14.1276017686217
"737",2368,3.31775302981209
"738",2369,75.7627343457792
"739",2370,13.9773306675084
"740",2375,6.60975978637967
"741",2377,1.99973349818916
"742",2379,33.6738220881278
"743",2380,24.8835980708257
"744",2385,14.6720521005707
"745",2391,4.81887208670716
"746",2392,4.42831515446922
"747",2393,21.5873326588972
"748",2395,5.61178896653437
"749",2408,13.3712449360825
"750",2409,17.4511887257034
"751",2410,4.91070392340386
"752",2411,31.2991871920019
"753",2416,14.3165648918628
"754",2417,3.65742370653247
"755",2420,4.64528322077212
"756",2423,13.5324073792562
"757",2429,5.79296775871187
"758",2438,17.228136248346
"759",2440,4.70012566436332
"760",2442,78.2120548054587
"761",2449,5.87586687229331
"762",2451,6.20376220743115
"763",2452,4.91070392340386
"764",2471,75.0388957270126
"765",2472,8.85383906541754
"766",2473,33.7507495636849
"767",2476,4.44442582282512
"768",2478,11.562432650692
"769",2479,8.46705728200809
"770",2481,9.11241716330128
"771",2488,4.05102807178772
"772",2489,4.67841532320013
"773",2494,3.4907604031907
"774",2497,7.50766859134593
"775",2500,7.08267843336135
"776",2501,7.07378980427021
"777",2505,16.3778230007029
"778",2516,16.0256673620185
"779",2517,17.9466787761533
"780",2519,34.4950895909286
"781",2523,49.245202242694
"782",2526,33.7507495636849
"783",2530,16.3425568831825
"784",2537,6.97192651215059
"785",2541,32.1168073803799
"786",2543,5.03060766528078
"787",2545,3.18307954580813
"788",2546,3.80302106956465
"789",2547,6.2477845856716
"790",2548,4.24552292785969
"791",2552,10.4214930719146
"792",2559,9.51987131408571
"793",2560,15.3696308468147
"794",2563,16.0256673620185
"795",2569,1.49664124608257
"796",2575,1.67182472482611
"797",2576,4.19982007455903
"798",2584,14.8187002432533
"799",2589,6.06516510178473
"800",2596,7.89086102901359
"801",2597,59.6725717126386
"802",2599,5.78986268170243
"803",2600,16.2967168798262
"804",2601,33.5428653064115
"805",2602,8.84634747924084
"806",2603,10.8159241321795
"807",2604,13.709997813631
"808",2608,6.06235721357976
"809",2611,5.2270657876137
"810",2617,1.93786765902319
"811",2622,5.20708998115921
"812",2624,8.85930717958535
"813",2628,7.48043367753976
"814",2629,12.8278032461984
"815",2647,11.0747396960733
"816",2652,14.0563013618703
"817",2653,8.8844999552061
"818",2654,2.51995534220573
"819",2655,8.85930717958535
"820",2660,4.00953736682046
"821",2662,6.94982618615576
"822",2663,1.63132483612953
"823",2664,3.51489931967909
"824",2665,3.7617627726319
"825",2669,5.79296775871187
"826",2670,4.76248292217572
"827",2671,5.48254921844636
"828",2672,17.2484427625096
"829",2673,3.1931027576497
"830",2674,37.1742524284963
"831",2676,4.39920731135018
"832",2678,8.31548216183299
"833",2685,10.8290356038829
"834",2686,10.8235575952656
"835",2687,3.80770296744329
"836",2690,1.85765646927547
"837",2705,6.45723124164396
"838",2708,42.3319767945729
"839",2709,6.06715743127261
"840",2710,78.6070784486848
"841",2711,51.8013838296241
"842",2716,5.79141930517893
"843",2733,4.30317607353254
"844",2734,38.8922096437033
"845",2742,7.14276720093812
"846",2749,9.41145059565345
"847",2755,6.83078017282784
"848",2756,27.7044965274461
"849",2761,4.70006202814694
"850",2766,86.5646266317077
"851",2772,3.57072462828935
"852",2777,58.2333507090564
"853",2778,4.05993992308226
"854",2781,4.00953736682046
"855",2783,6.3990684074731
"856",2788,6.49882085990536
"857",2790,6.32506176153334
"858",2793,7.54914486155656
"859",2794,3.92709148422367
"860",2802,6.82083013145584
"861",2804,5.57754787089634
"862",2805,2.7017511593968
"863",2811,5.23948936650542
"864",2814,35.6427439264961
"865",2818,5.47481369125877
"866",2819,5.86765108529478
"867",2822,5.62348092665032
"868",2825,9.41652583285725
"869",2827,6.78497982458395
"870",2831,5.03170752161157
"871",2838,68.2875568979763
"872",2839,12.9626811404741
"873",2841,7.17426587390014
"874",2847,7.23561179432484
"875",2850,4.46021631312387
"876",2853,14.5089616048045
"877",2860,2.38103195218656
"878",2861,9.01387988217158
"879",2864,14.7041459152433
"880",2870,5.55585981193097
"881",2875,1.92929288015642
"882",2878,6.07847637490837
"883",2883,6.33922264943906
"884",2889,9.25439206903767
"885",2891,6.92566705059835
"886",2906,23.3943732129373
"887",2909,6.95408927680112
"888",2913,5.03147516421244
"889",2920,6.30667445986456
"890",2921,1.28113817326858
"891",2922,17.9593180589022
"892",2925,7.95322625427366
"893",2934,11.8791106552039
"894",2935,5.41674494070804
"895",2937,73.4744936815668
"896",2938,6.06817173249771
"897",2939,2.13170181621513
"898",2940,4.55377696998119
"899",2941,36.3199486119153
"900",2942,4.60895622375594
"901",2945,5.11979042201703
"902",2948,5.21817812647432
"903",2950,58.7100681816983
"904",2954,14.4322689621235
"905",2956,3.20364369895713
"906",2957,7.63413237730727
"907",2961,11.1193135092799
"908",2973,5.42369780942971
"909",2974,2.97740644500051
"910",2976,7.15315082269628
"911",2977,2.14708814282705
"912",2979,6.50055013763972
"913",2982,7.25163550622803
"914",2987,6.56383658294329
"915",2989,29.8735845326959
"916",2990,3.62955153482009
"917",2992,4.22907508441459
"918",2997,7.12916641158886
"919",3000,14.062148770327
"920",3002,4.87938804393554
"921",3003,6.49882085990536
"922",3005,9.97426373901837
"923",3010,3.88454248802304
"924",3011,15.7850071252779
"925",3018,6.35700762583276
"926",3019,7.65562378064253
"927",3021,16.5522165810414
"928",3022,8.84634747924084
"929",3023,16.7303548457028
"930",3024,39.8392855229944
"931",3028,13.709997813631
"932",3030,0.792967398785357
"933",3032,14.3494175607013
"934",3033,7.17918483304351
"935",3035,4.04847643047012
"936",3037,6.51050065031864
"937",3038,27.9850398432437
"938",3039,36.3522329179586
"939",3048,43.6500289189643
"940",3055,9.96218889826414
"941",3056,6.06516510178473
"942",3057,81.0677342386739
"943",3058,14.6234944787015
"944",3059,4.00969319693112
"945",3066,9.42057335839904
"946",3068,5.69049386664335
"947",3073,4.86495221139614
"948",3074,8.40707493392098
"949",3075,2.24377398297118
"950",3076,6.75064823489167
"951",3078,4.22886704763717
"952",3079,13.3763652431736
"953",3083,6.75473551346118
"954",3085,3.18994777780133
"955",3088,50.553982409289
"956",3089,14.8181250997716
"957",3090,4.73687175863911
"958",3091,5.00910338455931
"959",3097,5.08569134108905
"960",3124,8.26427651911523
"961",3125,1.78480329666476
"962",3128,79.3666683311604
"963",3130,5.97366909762984
"964",3141,3.27992070854531
"965",3143,2.26919707712272
"966",3145,5.36489478122402
"967",3147,20.3389296023538
"968",3149,4.63655160094562
"969",3151,23.1404533676297
"970",3152,5.74067160293363
"971",3155,5.89813983020894
"972",3166,5.02895469091063
"973",3167,9.73223439235108
"974",3170,5.62889973429198
"975",3174,11.1838484761378
"976",3176,6.08010831122579
"977",3177,2.25599458432644
"978",3182,1.72203125273433
"979",3183,11.6380656263323
"980",3185,4.07440494571919
"981",3188,5.87307508657037
"982",3190,3.93915366710467
"983",3192,17.1762401565813
"984",3193,78.247273901151
"985",3196,37.3719998532595
"986",3203,14.6720521005707
"987",3209,3.24142616050034
"988",3210,4.19402550381195
"989",3211,3.97817580787939
"990",3215,14.2093849113084
"991",3216,5.87526069836938
"992",3220,6.17259550232699
"993",3222,3.48812670420321
"994",3223,8.39289209230549
"995",3224,5.09366400241047
"996",3226,3.5808650388872
"997",3228,75.8579473502288
"998",3230,6.01966406553255
"999",3234,34.510565277898
"1000",3239,7.14412655519384
"1001",3240,67.8399526610415
"1002",3241,4.06248961298634
"1003",3242,3.7129569060237
"1004",3246,19.3226061409949
"1005",3247,3.38852222574091
"1006",3250,39.162110205205
"1007",3262,5.57927128211715
"1008",3264,5.78429841655282
"1009",3265,11.3416417388178
"1010",3269,13.1824830919992
"1011",3270,15.2275896079533
"1012",3273,9.80184213918019
"1013",3278,6.83373153334792
"1014",3280,31.1749427109668
"1015",3288,7.04320543596243
"1016",3293,5.34086730309813
"1017",3295,5.21185850574554
"1018",3299,3.81429549364447
"1019",3304,4.66271607403941
"1020",3305,79.437741602583
"1021",3311,7.2818245261208
